latitude,id,longitude
-33.583336,29,149.91667
-33.583336,29,150.08333
-33.583336,29,150.25
-33.583336,29,150.41667
-33.583336,29,150.58333
-33.583336,29,150.75
-33.583336,29,150.91667
-33.583336,29,151.08333
-33.583336,30,144.41667
-33.583336,30,148.25
-33.583336,30,148.41667
-33.583336,30,148.58333
-33.583336,30,149.41667
-33.583336,30,149.58333
-33.583336,30,150.08333
-33.583336,30,150.58333
-33.583336,30,150.75
-33.583336,30,150.84999
-33.583336,30,150.91667
-33.583336,30,151.08333
-33.583336,31,144.41667
-33.583336,31,145.25
-33.583336,31,148.41667
-33.583336,31,148.58333
-33.583336,31,149.41667
-33.583336,31,149.58333
-33.583336,31,149.75
-33.583336,31,149.91667
-33.583336,31,150.08333
-33.583336,31,150.25
-33.583336,31,150.41667
-33.583336,31,150.58333
-33.583336,31,150.75
-33.583336,31,150.88333
-33.583336,31,150.91667
-33.583336,31,151.08333
-33.583336,32,141.75
-33.583336,32,144.41667
-33.583336,32,146.08333
-33.583336,32,147.41667
-33.583336,32,150.75
-33.583336,32,150.78334
-33.583336,32,150.84999
-33.583336,32,150.88333
-33.583336,32,150.91667
-33.583336,32,151.01666
-33.583336,34,141.75
-33.583336,34,143.08333
-33.583336,34,144.41667
-33.583336,34,145.25
-33.583336,34,145.75
-33.583336,34,146.08333
-33.583336,34,146.25
-33.583336,34,146.41667
-33.583336,34,146.58333
-33.583336,34,146.75
-33.583336,34,146.91667
-33.583336,34,147.08333
-33.583336,34,147.25
-33.583336,34,147.41667
-33.583336,34,147.75
-33.583336,34,147.91667
-33.583336,34,148.08333
-33.583336,34,148.25
-33.583336,34,148.41667
-33.583336,34,148.58333
-33.583336,34,148.75
-33.583336,34,149.08333
-33.583336,34,149.58333
-33.583336,34,149.75
-33.583336,34,150.08333
-33.583336,34,150.58333
-33.583336,34,150.75
-33.583336,34,150.84999
-33.583336,34,150.88333
-33.583336,34,150.91667
-33.583336,34,151.01666
-33.583336,34,151.08333
-33.583336,35,141.75
-33.583336,35,144.41667
-33.583336,35,145.25
-33.583336,35,146.25
-33.583336,35,146.75
-33.583336,35,146.91667
-33.583336,35,147.08333
-33.583336,35,147.25
-33.583336,35,148.25
-33.583336,35,148.41667
-33.583336,35,148.58333
-33.583336,35,149.41667
-33.583336,35,149.58333
-33.583336,35,149.75
-33.583336,35,149.78334
-33.583336,35,149.91667
-33.583336,35,150.08333
-33.583336,35,150.41667
-33.583336,35,150.58333
-33.583336,35,150.75
-33.583336,35,150.84999
-33.583336,35,150.88333
-33.583336,35,150.91667
-33.583336,35,151.01666
-33.583336,35,151.08333
-33.583336,36,142.75
-33.583336,36,146.75
-33.583336,36,148.58333
-33.583336,37,144.41667
-33.583336,37,145.25
-33.583336,37,146.25
-33.583336,37,146.41667
-33.583336,37,146.58333
-33.583336,37,146.75
-33.583336,37,146.91667
-33.583336,37,147.08333
-33.583336,37,147.25
-33.583336,37,147.75
-33.583336,37,147.91667
-33.583336,37,148.08333
-33.583336,37,148.25
-33.583336,37,148.41667
-33.583336,37,148.58333
-33.583336,37,149.08333
-33.583336,37,149.41667
-33.583336,37,149.58333
-33.583336,37,149.75
-33.583336,37,149.91667
-33.583336,37,150.25
-33.583336,37,150.75
-33.583336,37,150.84999
-33.583336,37,150.88333
-33.583336,37,150.91667
-33.583336,37,151.01666
-33.583336,37,151.08333
-33.583336,38,149.58333
-33.583336,38,149.78334
-33.583336,38,150.41667
-33.583336,38,150.58333
-33.583336,38,150.91667
-33.583336,38,151.08333
-33.594017,34,150.742135
-33.6,19,150.75
-33.6,19,150.84999
-33.6,19,150.88333
-33.6,19,151.1
-33.6,19,151.28333
-33.6,23,150.75
-33.6,24,147.31667
-33.6,24,150.75
-33.6,24,150.88333
-33.6,25,151.1
-33.6,25,151.26666
-33.6,26,150.75
-33.6,26,151.1
-33.6,28,151.1
-33.6,29,150.75
-33.6,30,150.75
-33.6,30,151.1
-33.6,31,150.9
-33.6,31,151.1
-33.6,32,150.75
-33.6,32,150.84999
-33.6,34,147.31667
-33.6,34,150.75
-33.6,34,150.88333
-33.6,35,150.88333
-33.6,35,151.1
-33.6,35,151.28333
-33.6,37,150.88333
-33.6,37,150.9
-33.6,37,151.1
-33.6,38,151.1
-33.6,48,135.87
-33.60049602,19,150.7408802
-33.60152433,26,151.1414795
-33.608043,19,150.751819
-33.60808093,19,150.7537204
-33.61152397,19,150.8159931
-33.61352236,19,150.7444672
-33.61474921,19,150.7453828
-33.61474921,64,150.7453828
-33.61476446,64,150.7453871
-33.61484266,64,150.7438052
-33.61496211,19,150.7503845
-33.61497135,19,150.7501423
-33.61533934,19,150.7514575
-33.61534131,19,150.748101
-33.61534132,19,150.7481743
-33.61567879,19,150.7485817
-33.616,57,149.133
-33.616,68,151.3
-33.616665,19,149.15001
-33.616665,19,150.71667
-33.616665,19,150.81667
-33.616665,19,151.05
-33.616665,19,151.28333
-33.616665,24,150.68333
-33.616665,24,150.8
-33.616665,24,150.81667
-33.616665,24,151.31667
-33.616665,26,151.28333
-33.616665,28,150.68333
-33.616665,28,150.73334
-33.616665,30,150.81667
-33.616665,31,149.15001
-33.616665,31,150.81667
-33.616665,31,151.05
-33.616665,32,151.28333
-33.616665,34,149.15001
-33.616665,34,150.8
-33.616665,34,150.81667
-33.616665,34,151.05
-33.616665,34,151.28333
-33.616665,35,149.15001
-33.616665,37,151.28333
-33.616665,38,151.28333
-33.63,58,150.28
-33.63,64,150.28
-33.633,58,150.283
-33.633335,19,150.71667
-33.633335,19,150.88333
-33.633335,19,150.96667
-33.633335,19,151.06667
-33.633335,19,151.1
-33.633335,21,151.1
-33.633335,24,150.88333
-33.633335,24,151.06667
-33.633335,24,151.1
-33.633335,25,151.1
-33.633335,26,151.06667
-33.633335,26,151.1
-33.633335,26,151.31667
-33.633335,28,151.06667
-33.633335,28,151.1
-33.633335,28,151.31667
-33.633335,30,150.88333
-33.633335,30,151.06667
-33.633335,30,151.1
-33.633335,31,150.88333
-33.633335,31,150.96667
-33.633335,31,151.06667
-33.633335,31,151.1
-33.633335,34,150.88333
-33.633335,34,150.96667
-33.633335,34,151.06667
-33.633335,34,151.1
-33.633335,35,150.88333
-33.633335,35,150.96667
-33.633335,35,151.06667
-33.633335,35,151.1
-33.633335,37,151.06667
-33.633335,37,151.1
-33.633335,37,151.31667
-33.633335,38,150.96667
-33.633335,38,151.06667
-33.633335,38,151.1
-33.633335,38,151.31667
-33.63602238,64,150.7808557
-33.64137121,19,150.7856271
-33.6451035,34,150.735817
-33.64519214,64,115.0816551
-33.64642411,34,115.3596384
-33.65,19,151.1
-33.65,19,151.15001
-33.65,19,151.23334
-33.65,24,151.1
-33.65,24,151.15001
-33.65,25,151.26666
-33.65,26,151.1
-33.65,26,151.15001
-33.65,28,151.1
-33.65,28,151.15001
-33.65,29,151.15001
-33.65,29,151.23334
-33.65,30,151.1
-33.65,30,151.15001
-33.65,32,151.23334
-33.65,35,151.1
-33.65,35,151.15001
-33.65,37,151.1
-33.65,37,151.15001
-33.65,37,151.23334
-33.65,37,151.31667
-33.65,38,151.1
-33.65,38,151.15001
-33.666,50,150.833
-33.666664,24,150.68333
-33.666664,26,151.29999
-33.666664,28,151.08333
-33.666664,28,151.29999
-33.666664,29,150.68333
-33.666664,30,150.86667
-33.666664,31,150.68333
-33.666664,31,150.75
-33.666664,34,150.75
-33.666664,35,150.75
-33.666664,37,150.68333
-33.666664,37,151.29999
-33.670399,19,150.865479
-33.67941872,64,150.8143181
-33.683334,19,150.84999
-33.683334,19,151.1
-33.683334,19,151.15001
-33.683334,19,151.23334
-33.683334,19,151.26666
-33.683334,24,150.65
-33.683334,24,150.91667
-33.683334,24,151.1
-33.683334,25,151.1
-33.683334,25,151.15001
-33.683334,25,151.2
-33.683334,25,151.26666
-33.683334,26,151.1
-33.683334,26,151.15001
-33.683334,26,151.2
-33.683334,26,151.23334
-33.683334,26,151.26666
-33.683334,28,151.1
-33.683334,28,151.2
-33.683334,28,151.23334
-33.683334,28,151.26666
-33.683334,28,151.29999
-33.683334,29,151.15001
-33.683334,30,151.1
-33.683334,30,151.23334
-33.683334,31,150.84999
-33.683334,31,151.1
-33.683334,31,151.23334
-33.683334,31,151.26666
-33.683334,31,151.29999
-33.683334,34,150.65
-33.683334,34,150.84999
-33.683334,34,151.1
-33.683334,34,151.26666
-33.683334,35,151.1
-33.683334,35,151.15001
-33.683334,35,151.23334
-33.683334,35,151.26666
-33.683334,35,151.29999
-33.683334,37,151.1
-33.683334,37,151.23334
-33.683334,37,151.26666
-33.683334,38,151.1
-33.683334,38,151.26666
-33.6965796,19,150.6874514
-33.69858339,19,150.5682128
-33.7,19,151.1
-33.7,19,151.11667
-33.7,21,151.1
-33.7,24,151.1
-33.7,25,151.1
-33.7,25,151.13333
-33.7,26,151.1
-33.7,26,151.13333
-33.7,28,151.1
-33.7,28,151.11667
-33.7,28,151.13333
-33.7,30,151.1
-33.7,30,151.13333
-33.7,30,151.29999
-33.7,31,151.1
-33.7,34,151.1
-33.7,35,151.1
-33.7,37,151.1
-33.7,38,151.1
-33.7,58,150.366
-33.7,63,151.1
-33.7043686,19,150.3692807
-33.70589893,64,150.5771744
-33.70597419,19,150.5773325
-33.7086621,64,150.9478639
-33.716,40,151.2
-33.716,53,151.116
-33.716,57,148.9
-33.716667,19,143.01666
-33.716667,19,143.18333
-33.716667,19,149.56667
-33.716667,19,150.96667
-33.716667,19,151.08333
-33.716667,23,143.01666
-33.716667,24,143.01666
-33.716667,24,151.08333
-33.716667,24,151.26666
-33.716667,25,151.18333
-33.716667,26,150.96667
-33.716667,26,151.06667
-33.716667,26,151.08333
-33.716667,28,149.56667
-33.716667,28,150.95
-33.716667,28,151.06667
-33.716667,28,151.28333
-33.716667,29,143.01666
-33.716667,29,149.56667
-33.716667,29,151.18333
-33.716667,30,151.08333
-33.716667,31,149.56667
-33.716667,34,143.01666
-33.716667,34,143.18333
-33.716667,34,149.56667
-33.716667,34,151.08333
-33.716667,35,149.56667
-33.716667,35,151.06667
-33.716667,35,151.08333
-33.716667,36,143.18333
-33.716667,37,150.96667
-33.716667,37,151.06667
-33.716667,37,151.08333
-33.71667,62,151.1167
-33.72,64,151.3
-33.72541973,34,150.3723377
-33.72655341,19,119.8886719
-33.73,34,150.94
-33.73,50,150.03
-33.73088059,19,150.2356333
-33.733,54,151.166
-33.733,55,151.066
-33.733,57,151.066
-33.733334,19,151.03333
-33.733334,19,151.08333
-33.733334,19,151.1
-33.733334,19,151.11667
-33.733334,19,151.13333
-33.733334,19,151.16667
-33.733334,21,151.06667
-33.733334,21,151.1
-33.733334,24,151
-33.733334,24,151.1
-33.733334,24,151.11667
-33.733334,24,151.13333
-33.733334,25,151.06667
-33.733334,25,151.16667
-33.733334,25,151.18333
-33.733334,26,151.03333
-33.733334,26,151.08333
-33.733334,26,151.1
-33.733334,26,151.11667
-33.733334,26,151.13333
-33.733334,26,151.29999
-33.733334,28,151.03333
-33.733334,28,151.1
-33.733334,28,151.13333
-33.733334,30,151.08333
-33.733334,30,151.1
-33.733334,30,151.11667
-33.733334,30,151.13333
-33.733334,31,151.1
-33.733334,31,151.29999
-33.733334,35,151.06667
-33.733334,35,151.1
-33.733334,35,151.11667
-33.733334,35,151.13333
-33.733334,35,151.29999
-33.733334,37,151.03333
-33.733334,37,151.08333
-33.733334,37,151.1
-33.733334,37,151.11667
-33.733334,37,151.13333
-33.733334,37,151.29999
-33.733334,38,151.1
-33.733334,38,151.11667
-33.733334,38,151.13333
-33.734007,34,150.83935
-33.74333,68,151.31
-33.74348961,19,150.7456016
-33.747118,19,150.8911765
-33.75,19,142.91667
-33.75,19,143.08333
-33.75,19,143.25
-33.75,19,145.58333
-33.75,19,146.25
-33.75,19,146.41667
-33.75,19,146.58333
-33.75,19,146.75
-33.75,19,146.91667
-33.75,19,147.08333
-33.75,19,147.25
-33.75,19,147.75
-33.75,19,148.08333
-33.75,19,148.25
-33.75,19,148.41667
-33.75,19,148.58333
-33.75,19,148.75
-33.75,19,148.91667
-33.75,19,149.21666
-33.75,19,149.25
-33.75,19,149.41667
-33.75,19,149.65
-33.75,19,149.75
-33.75,19,149.91667
-33.75,19,150.08333
-33.75,19,150.25
-33.75,19,150.41667
-33.75,19,150.58333
-33.75,19,150.75
-33.75,19,150.91667
-33.75,19,151.06667
-33.75,19,151.08333
-33.75,19,151.25
-33.75,21,143.25
-33.75,21,150.58333
-33.75,21,150.75
-33.75,21,150.91667
-33.75,21,151.08333
-33.75,21,151.25
-33.75,22,151.25
-33.75,23,143.08333
-33.75,23,146.58333
-33.75,23,146.75
-33.75,23,147.08333
-33.75,23,147.75
-33.75,23,148.08333
-33.75,23,148.25
-33.75,23,148.41667
-33.75,23,148.58333
-33.75,23,148.75
-33.75,23,148.91667
-33.75,23,149.25
-33.75,23,150.75
-33.75,23,151.25
-33.75,24,142.91667
-33.75,24,143.08333
-33.75,24,145.58333
-33.75,24,146.25
-33.75,24,146.41667
-33.75,24,146.58333
-33.75,24,146.75
-33.75,24,146.91667
-33.75,24,147.08333
-33.75,24,147.25
-33.75,24,147.75
-33.75,24,148.08333
-33.75,24,148.25
-33.75,24,148.41667
-33.75,24,148.46666
-33.75,24,148.58333
-33.75,24,148.75
-33.75,24,148.91667
-33.75,24,149.25
-33.75,24,149.41667
-33.75,24,150.25
-33.75,24,150.41667
-33.75,24,150.58333
-33.75,24,150.70001
-33.75,24,150.91667
-33.75,24,151.06667
-33.75,24,151.08333
-33.75,24,151.25
-33.75,25,150.25
-33.75,25,150.41667
-33.75,25,150.58333
-33.75,25,150.91667
-33.75,25,151.08333
-33.75,25,151.25
-33.75,26,148.75
-33.75,26,150.25
-33.75,26,150.41667
-33.75,26,150.58333
-33.75,26,150.75
-33.75,26,150.91667
-33.75,26,151.05
-33.75,26,151.06667
-33.75,26,151.08333
-33.75,26,151.15001
-33.75,26,151.25
-33.75,26,151.26666
-33.75,26,151.28333
-33.75,28,148.41667
-33.75,28,148.58333
-33.75,28,148.75
-33.75,28,149.21666
-33.75,28,149.25
-33.75,28,149.75
-33.75,28,149.91667
-33.75,28,150.08333
-33.75,28,150.25
-33.75,28,150.41667
-33.75,28,150.58333
-33.75,28,150.75
-33.75,28,150.91667
-33.75,28,151.08333
-33.75,28,151.21666
-33.75,28,151.25
-33.75,28,151.26666
-33.75,29,142.91667
-33.75,29,143.08333
-33.75,29,146.25
-33.75,29,147.75
-33.75,29,148.08333
-33.75,29,148.41667
-33.75,29,148.58333
-33.75,29,149.75
-33.75,29,150.08333
-33.75,29,150.25
-33.75,29,150.58333
-33.75,29,150.91667
-33.75,29,151.05
-33.75,29,151.08333
-33.75,29,151.25
-33.75,30,148.08333
-33.75,30,148.25
-33.75,30,148.41667
-33.75,30,148.58333
-33.75,30,148.75
-33.75,30,148.91667
-33.75,30,149.25
-33.75,30,149.41667
-33.75,30,149.75
-33.75,30,149.91667
-33.75,30,150.08333
-33.75,30,150.25
-33.75,30,150.41667
-33.75,30,150.58333
-33.75,30,150.75
-33.75,30,150.91667
-33.75,30,151.08333
-33.75,30,151.25
-33.75,31,148.08333
-33.75,31,148.25
-33.75,31,148.41667
-33.75,31,148.58333
-33.75,31,148.75
-33.75,31,148.91667
-33.75,31,149.21666
-33.75,31,149.25
-33.75,31,149.41667
-33.75,31,149.65
-33.75,31,149.75
-33.75,31,150.08333
-33.75,31,150.25
-33.75,31,150.41667
-33.75,31,150.58333
-33.75,31,150.75
-33.75,31,150.83333
-33.75,31,150.91667
-33.75,31,151.06667
-33.75,31,151.08333
-33.75,31,151.25
-33.75,32,147.58333
-33.75,32,148.46666
-33.75,32,148.91667
-33.75,32,150.58333
-33.75,32,150.75
-33.75,32,150.83333
-33.75,32,150.91667
-33.75,32,151.08333
-33.75,32,151.25
-33.75,34,142.91667
-33.75,34,143.08333
-33.75,34,146.25
-33.75,34,146.58333
-33.75,34,146.75
-33.75,34,146.91667
-33.75,34,147.08333
-33.75,34,147.25
-33.75,34,147.58333
-33.75,34,147.75
-33.75,34,148.08333
-33.75,34,148.25
-33.75,34,148.41667
-33.75,34,148.46666
-33.75,34,148.58333
-33.75,34,148.75
-33.75,34,148.91667
-33.75,34,149.21666
-33.75,34,149.25
-33.75,34,149.41667
-33.75,34,149.65
-33.75,34,149.75
-33.75,34,149.91667
-33.75,34,150.25
-33.75,34,150.58333
-33.75,34,150.75
-33.75,34,150.83333
-33.75,34,150.91667
-33.75,34,151.06667
-33.75,34,151.08333
-33.75,34,151.25
-33.75,35,146.25
-33.75,35,146.58333
-33.75,35,146.75
-33.75,35,147.08333
-33.75,35,147.75
-33.75,35,148.08333
-33.75,35,148.25
-33.75,35,148.41667
-33.75,35,148.58333
-33.75,35,148.75
-33.75,35,148.91667
-33.75,35,149.21666
-33.75,35,149.25
-33.75,35,149.75
-33.75,35,150.08333
-33.75,35,150.25
-33.75,35,150.41667
-33.75,35,150.58333
-33.75,35,150.75
-33.75,35,150.91667
-33.75,35,151.06667
-33.75,35,151.08333
-33.75,35,151.25
-33.75,36,143.08333
-33.75,36,146.58333
-33.75,37,146.25
-33.75,37,146.41667
-33.75,37,146.58333
-33.75,37,146.75
-33.75,37,146.91667
-33.75,37,147.08333
-33.75,37,147.25
-33.75,37,147.75
-33.75,37,148.08333
-33.75,37,148.25
-33.75,37,148.41667
-33.75,37,148.46666
-33.75,37,148.58333
-33.75,37,148.75
-33.75,37,148.91667
-33.75,37,149.25
-33.75,37,149.65
-33.75,37,150.58333
-33.75,37,150.75
-33.75,37,150.91667
-33.75,37,151.06667
-33.75,37,151.08333
-33.75,37,151.15001
-33.75,37,151.25
-33.75,38,148.75
-33.75,38,149.21666
-33.75,38,150.08333
-33.75,38,150.25
-33.75,38,150.41667
-33.75,38,150.58333
-33.75,38,150.83333
-33.75,38,150.91667
-33.75,38,151.08333
-33.75,38,151.25
-33.75,54,151.18
-33.75,54,151.23
-33.7508023,19,150.9846354
-33.7536868,19,151.2608789
-33.75378715,34,150.880281
-33.75726822,19,150.9234381
-33.76013438,64,150.9772666
-33.76053635,19,150.857417
-33.76158887,19,150.8887812
-33.7623499,64,150.8314332
-33.76331505,34,150.8614459
-33.76339433,19,150.7723225
-33.76487787,34,150.7722232
-33.766,54,151.166
-33.766,57,150.833
-33.766,57,150.866
-33.766666,19,148.53334
-33.766666,19,150.78334
-33.766666,19,150.9
-33.766666,19,151.1
-33.766666,19,151.11667
-33.766666,21,151.1
-33.766666,21,151.2
-33.766666,24,148.53334
-33.766666,24,150.84999
-33.766666,24,150.96667
-33.766666,24,151.1
-33.766666,24,151.11667
-33.766666,24,151.16667
-33.766666,25,151.1
-33.766666,25,151.11667
-33.766666,26,150.98334
-33.766666,26,151.1
-33.766666,26,151.11667
-33.766666,26,151.15001
-33.766666,26,151.16667
-33.766666,26,151.18333
-33.766666,26,151.2
-33.766666,28,148.53334
-33.766666,28,151.06667
-33.766666,28,151.1
-33.766666,28,151.11667
-33.766666,28,151.15001
-33.766666,28,151.16667
-33.766666,28,151.28333
-33.766666,29,150.86667
-33.766666,29,151.08333
-33.766666,30,150.84999
-33.766666,30,151.1
-33.766666,30,151.11667
-33.766666,31,148.53334
-33.766666,31,150.78334
-33.766666,31,150.84999
-33.766666,31,151.1
-33.766666,31,151.11667
-33.766666,31,151.16667
-33.766666,31,151.26666
-33.766666,34,148.53334
-33.766666,34,150.84999
-33.766666,34,151.1
-33.766666,34,151.11667
-33.766666,34,151.16667
-33.766666,34,151.2
-33.766666,34,151.28333
-33.766666,35,148.53334
-33.766666,35,150.78334
-33.766666,35,150.84999
-33.766666,35,151.1
-33.766666,35,151.11667
-33.766666,37,150.78334
-33.766666,37,150.84999
-33.766666,37,151.1
-33.766666,37,151.11667
-33.766666,37,151.16667
-33.766666,38,151.1
-33.766666,38,151.11667
-33.766666,38,151.16667
-33.766666,38,151.2
-33.7668705,19,150.9807049
-33.76800168,19,150.8923074
-33.7680744,64,150.8092086
-33.7682749,34,150.8101737
-33.77,64,151.17
-33.77004021,34,150.9180089
-33.77462327,19,150.9365087
-33.77550951,19,150.9252636
-33.783,57,151.166
-33.7833,57,151.133
-33.783333,24,150.98334
-33.783333,24,151.11667
-33.783333,24,151.15001
-33.783333,26,151.08333
-33.783333,26,151.15001
-33.783333,26,151.16667
-33.783333,28,151.08333
-33.783333,28,151.28333
-33.783333,29,150.71667
-33.783333,30,150.98334
-33.783333,31,151.16667
-33.783333,37,151
-33.783333,37,151.08333
-33.783333,37,151.16667
-33.783333,38,151.15001
-33.78997179,19,150.9616845
-33.79284377,34,151.204834
-33.79951559,19,150.9060729
-33.8,19,148.51668
-33.8,19,148.65
-33.8,19,149.08333
-33.8,19,150.26666
-33.8,19,150.78334
-33.8,19,150.98334
-33.8,21,150.88333
-33.8,21,151.2
-33.8,23,148.51668
-33.8,24,148.51668
-33.8,24,150.26666
-33.8,24,150.78334
-33.8,24,150.98334
-33.8,24,151.15001
-33.8,26,150.78334
-33.8,26,150.88333
-33.8,26,150.98334
-33.8,26,151.18333
-33.8,26,151.2
-33.8,26,151.25
-33.8,28,148.51668
-33.8,28,148.65
-33.8,28,149.08333
-33.8,28,150.78334
-33.8,28,151.18333
-33.8,28,151.2
-33.8,29,149.08333
-33.8,30,150.98334
-33.8,31,148.51668
-33.8,31,149.08333
-33.8,31,150.26666
-33.8,31,151.13333
-33.8,31,151.15001
-33.8,32,150.26666
-33.8,34,148.51668
-33.8,34,148.65
-33.8,34,150.26666
-33.8,34,150.78334
-33.8,34,151.2
-33.8,35,148.51668
-33.8,35,149.08333
-33.8,35,150.78334
-33.8,35,150.98334
-33.8,35,151.15001
-33.8,35,151.2
-33.8,37,148.51668
-33.8,37,150.78334
-33.8,37,150.88333
-33.8,37,150.98334
-33.8,38,151.2
-33.8,57,150.9
-33.8,57,151.2
-33.8,57,151.216
-33.8,61,151.25
-33.80395781,34,150.7738973
-33.8076889,19,150.9872768
-33.8078975,19,150.971758
-33.807987,19,151.056012
-33.807987,64,151.056012
-33.80842666,19,151.0225778
-33.80844577,63,151.0197136
-33.816,53,151.216
-33.816,54,151.2
-33.816,57,151.1
-33.816,57,151.166
-33.816,57,151.2
-33.816666,19,148.65
-33.816666,19,148.68333
-33.816666,19,151.01666
-33.816666,19,151.06667
-33.816666,19,151.16667
-33.816666,19,151.18333
-33.816666,21,151.16667
-33.816666,23,148.68333
-33.816666,24,148.65
-33.816666,24,148.68333
-33.816666,24,151.01666
-33.816666,24,151.03333
-33.816666,24,151.1
-33.816666,24,151.16667
-33.816666,24,151.18333
-33.816666,25,151.16667
-33.816666,26,151.06667
-33.816666,26,151.1
-33.816666,26,151.18333
-33.816666,26,151.21666
-33.816666,28,148.36667
-33.816666,28,148.68333
-33.816666,28,151.01666
-33.816666,28,151.1
-33.816666,28,151.16667
-33.816666,30,148.65
-33.816666,30,148.68333
-33.816666,30,151.01666
-33.816666,30,151.06667
-33.816666,31,148.65
-33.816666,31,148.68333
-33.816666,31,151.06667
-33.816666,31,151.1
-33.816666,31,151.15001
-33.816666,31,151.16667
-33.816666,32,151.06667
-33.816666,32,151.15001
-33.816666,34,148.65
-33.816666,34,148.68333
-33.816666,34,151.01666
-33.816666,34,151.06667
-33.816666,34,151.16667
-33.816666,35,148.68333
-33.816666,35,151.16667
-33.816666,37,148.68333
-33.816666,37,151.01666
-33.816666,37,151.06667
-33.816666,37,151.1
-33.816666,37,151.16667
-33.816666,38,151.01666
-33.816666,38,151.13333
-33.83172,19,150.972834
-33.833,53,151.25
-33.833,57,148.683
-33.833336,19,148.16667
-33.833336,19,151.18333
-33.833336,19,151.23334
-33.833336,21,151.18333
-33.833336,22,151.18333
-33.833336,24,148.16667
-33.833336,24,151.18333
-33.833336,26,151.18333
-33.833336,26,151.23334
-33.833336,28,151.18333
-33.833336,28,151.2
-33.833336,29,150.65
-33.833336,29,151.06667
-33.833336,30,151.18333
-33.833336,31,151.06667
-33.833336,31,151.08333
-33.833336,31,151.18333
-33.833336,31,151.23334
-33.833336,32,151.06667
-33.833336,32,151.18333
-33.833336,34,151.06667
-33.833336,34,151.08333
-33.833336,34,151.18333
-33.833336,35,151.18333
-33.833336,37,151.18333
-33.833336,37,151.23334
-33.833336,38,151.18333
-33.837509,59,151.074066
-33.84115173,34,151.0617458
-33.843643,19,150.928552
-33.85,1,151.1333
-33.85,19,148.63333
-33.85,24,148.63333
-33.85,31,150.91667
-33.85,34,148.63333
-33.85,34,150.91667
-33.85,34,151.06667
-33.85,35,148.63333
-33.85,37,148.63333
-33.85351511,64,151.0681915
-33.85472,68,151.20666
-33.85922172,64,151.2155603
-33.860928,34,151.21582
-33.86295419,34,151.216578
-33.86348054,34,151.2170931
-33.86412616,34,151.2175666
-33.86437308,64,151.2173558
-33.864622,64,151.216055
-33.86462219,34,151.215571
-33.86481022,34,151.2159721
-33.86597363,64,151.2172051
-33.866665,19,148.65
-33.866665,19,150.75
-33.866665,19,151.06667
-33.866665,19,151.21666
-33.866665,22,151.21666
-33.866665,24,148.65
-33.866665,24,151.06667
-33.866665,25,151.06667
-33.866665,25,151.21666
-33.866665,26,151.06667
-33.866665,26,151.21666
-33.866665,28,151.06667
-33.866665,29,151.08333
-33.866665,30,150.78334
-33.866665,30,151.21666
-33.866665,31,151.06667
-33.866665,31,151.21666
-33.866665,32,151.06667
-33.866665,34,148.65
-33.866665,34,151.06667
-33.866665,34,151.21666
-33.866665,35,148.65
-33.866665,35,151.06667
-33.866665,35,151.21666
-33.866665,37,148.65
-33.866665,37,151.06667
-33.866665,37,151.21666
-33.866665,38,150.63333
-33.866665,38,151.21666
-33.868226,31,151.204834
-33.868235,21,151.20622
-33.86918,34,151.215727
-33.86918,9,151.215727
-33.87499,68,151.2
-33.8771175,64,150.9368723
-33.88,50,151.22
-33.88,54,151.22
-33.88,57,151.22
-33.88,62,151.22
-33.883,52,151.25
-33.8833,42,151.217
-33.8833,54,151.217
-33.883335,19,141.01666
-33.883335,19,148.11667
-33.883335,19,151.01666
-33.883335,19,151.05
-33.883335,24,151.03333
-33.883335,25,151.01666
-33.883335,25,151.05
-33.883335,26,151.01666
-33.883335,26,151.18333
-33.883335,28,148.11667
-33.883335,28,151.01666
-33.883335,28,151.05
-33.883335,28,151.18333
-33.883335,30,150.83333
-33.883335,31,148.11667
-33.883335,31,151.03333
-33.883335,31,151.05
-33.883335,34,151.01666
-33.883335,34,151.03333
-33.883335,34,151.18333
-33.883335,37,148.11667
-33.883335,37,151.01666
-33.883335,37,151.05
-33.883335,37,151.18333
-33.88333893,62,151.2167053
-33.891499,64,150.919722
-33.89256726,63,151.1232412
-33.9,19,150.63333
-33.9,19,150.65
-33.9,19,150.8
-33.9,19,150.96667
-33.9,19,151.06667
-33.9,19,151.13333
-33.9,19,151.23334
-33.9,21,151.23334
-33.9,24,150.96667
-33.9,24,151.13333
-33.9,24,151.23334
-33.9,25,151.11667
-33.9,25,151.23334
-33.9,26,150.96667
-33.9,26,151.06667
-33.9,26,151.1
-33.9,26,151.11667
-33.9,26,151.23334
-33.9,28,150.95
-33.9,28,151.06667
-33.9,28,151.1
-33.9,28,151.11667
-33.9,28,151.23334
-33.9,29,150.65
-33.9,30,150.8
-33.9,30,150.96667
-33.9,30,151.13333
-33.9,30,151.23334
-33.9,31,150.63333
-33.9,31,150.8
-33.9,31,150.96667
-33.9,31,151.11667
-33.9,31,151.13333
-33.9,31,151.23334
-33.9,32,150.8
-33.9,32,151.11667
-33.9,32,151.23334
-33.9,34,150.63333
-33.9,34,150.65
-33.9,34,150.8
-33.9,34,150.96667
-33.9,34,151.1
-33.9,34,151.11667
-33.9,34,151.13333
-33.9,34,151.23334
-33.9,35,150.96667
-33.9,35,151.23334
-33.9,37,150.63333
-33.9,37,150.96667
